DATE,TEMPERATURE
17-07-2012,29.78
18-07-2012,29.49
19-07-2012,28.8
20-07-2012,29.08
21-07-2012,29.33
22-07-2012,28.48
23-07-2012,30.32
24-07-2012,29.47
25-07-2012,29.02
26-07-2012,30.12
27-07-2012,29.62
28-07-2012,29.95
29-07-2012,29.65
30-07-2012,29.29
31-07-2012,29.51
01-08-2012,30.51
02-08-2012,30.02
03-08-2012,29.23
04-08-2012,30.45
05-08-2012,29.08
06-08-2012,28.94
07-08-2012,29.01
08-08-2012,29
09-08-2012,29.53
10-08-2012,30.06
11-08-2012,28.35
12-08-2012,28.07
13-08-2012,28.13
14-08-2012,29.19
15-08-2012,28.71
16-08-2012,29.44
17-08-2012,28.33
18-08-2012,29.05
19-08-2012,29.42
20-08-2012,28.28
21-08-2012,28.92
22-08-2012,26.96
23-08-2012,27.22
24-08-2012,28.28
25-08-2012,29.08
26-08-2012,28.98
27-08-2012,27.77
28-08-2012,28.18
29-08-2012,28.87
30-08-2012,29.05
31-08-2012,29.19
01-09-2012,29.68
02-09-2012,29.07
03-09-2012,28.98
04-09-2012,27.65
05-09-2012,27.36
06-09-2012,27.62
07-09-2012,27.64
08-09-2012,28.64
09-09-2012,28.51
10-09-2012,28.28
11-09-2012,28.5
12-09-2012,29.01
13-09-2012,29.11
14-09-2012,28.8
15-09-2012,28.26
16-09-2012,27.51
17-09-2012,25.9
18-09-2012,25.95
19-09-2012,27.18
20-09-2012,27.58
21-09-2012,27.32
22-09-2012,26.85
23-09-2012,26.08
24-09-2012,25.49
25-09-2012,25.88
26-09-2012,25.83
27-09-2012,25.58
28-09-2012,25.72
29-09-2012,26.05
30-09-2012,26.05
01-10-2012,26.46
02-10-2012,26.64
03-10-2012,26.32
04-10-2012,26.28
05-10-2012,25.19
06-10-2012,24.98
07-10-2012,25.33
08-10-2012,25.18
09-10-2012,25.11
10-10-2012,24.07
11-10-2012,23.84
12-10-2012,23.32
13-10-2012,22.91
14-10-2012,23.15
15-10-2012,22.97
16-10-2012,23.27
17-10-2012,23.33
18-10-2012,22.95
19-10-2012,22.69
20-10-2012,22
21-10-2012,21.03
22-10-2012,21.73
23-10-2012,21.26
24-10-2012,21.56
25-10-2012,21.28
26-10-2012,20.83
27-10-2012,19.65
28-10-2012,19.41
29-10-2012,19.85
30-10-2012,19.87
31-10-2012,19.77
01-11-2012,19.23
02-11-2012,19.11
03-11-2012,20
04-11-2012,20.09
05-11-2012,19.91
06-11-2012,19.62
07-11-2012,19.89
08-11-2012,19.2
09-11-2012,17.97
10-11-2012,16.91
11-11-2012,17.25
12-11-2012,18.26
13-11-2012,18.3
14-11-2012,17.8
15-11-2012,17.37
16-11-2012,17.4
17-11-2012,17.86
18-11-2012,17.42
19-11-2012,16.87
20-11-2012,15.86
21-11-2012,16.84
22-11-2012,16.49
23-11-2012,15.25
24-11-2012,14.74
25-11-2012,14.98
26-11-2012,15.15
27-11-2012,14.54
28-11-2012,14.08
29-11-2012,13.92
30-11-2012,15.44
01-12-2012,15.67
02-12-2012,14.58
03-12-2012,14.27
04-12-2012,14.12
05-12-2012,13.81
06-12-2012,13.37
07-12-2012,13.22
08-12-2012,12.87
09-12-2012,13.21
10-12-2012,13.62
11-12-2012,15.76
12-12-2012,15.68
13-12-2012,15.27
14-12-2012,15.47
15-12-2012,15.55
16-12-2012,15.72
17-12-2012,15.9
18-12-2012,13.89
19-12-2012,13.55
20-12-2012,12.05
21-12-2012,10.34
22-12-2012,9.95
23-12-2012,10.09
24-12-2012,11.01
25-12-2012,10.85
26-12-2012,10.16
27-12-2012,10.15
28-12-2012,10.76
29-12-2012,10.34
30-12-2012,10.13
31-12-2012,12.38
01-01-2013,12.08
02-01-2013,13.12
03-01-2013,13.02
04-01-2013,11.4
05-01-2013,9.99
06-01-2013,9.19
07-01-2013,8.27
08-01-2013,7.19
09-01-2013,7.23
10-01-2013,8.76
11-01-2013,9.39
12-01-2013,10.11
13-01-2013,11.32
14-01-2013,12.64
15-01-2013,13.13
16-01-2013,14.44
17-01-2013,16.02
18-01-2013,16.68
19-01-2013,17.53
20-01-2013,15.15
21-01-2013,13.13
22-01-2013,11.74
23-01-2013,11.82
24-01-2013,11.78
25-01-2013,11.45
26-01-2013,12.08
27-01-2013,12.56
28-01-2013,12.74
29-01-2013,12.78
30-01-2013,13.78
31-01-2013,15.73
01-02-2013,15.44
02-02-2013,14.81
03-02-2013,15.71
04-02-2013,15.7
05-02-2013,19.48
06-02-2013,19.94
07-02-2013,19.16
08-02-2013,17.32
09-02-2013,16.51
10-02-2013,16.39
11-02-2013,16.11
12-02-2013,17.78
13-02-2013,19.88
14-02-2013,18.9
15-02-2013,16.4
16-02-2013,15.8
17-02-2013,17.43
18-02-2013,17.3
19-02-2013,17.52
20-02-2013,18.71
21-02-2013,18.53
22-02-2013,19.33
23-02-2013,20.49
24-02-2013,21.18
25-02-2013,20.87
26-02-2013,21.11
27-02-2013,21.81
28-02-2013,23.22
01-03-2013,20.69
02-03-2013,20.57
03-03-2013,20.52
04-03-2013,21.29
05-03-2013,22.21
06-03-2013,22.49
07-03-2013,22.18
08-03-2013,22.3
09-03-2013,22.81
10-03-2013,23.98
11-03-2013,24.15
12-03-2013,23.72
13-03-2013,24.83
14-03-2013,26.61
15-03-2013,26.57
16-03-2013,25.7
17-03-2013,23.09
18-03-2013,23.97
19-03-2013,25.2
20-03-2013,26.86
21-03-2013,27.39
22-03-2013,26.92
23-03-2013,26.92
24-03-2013,27.45
25-03-2013,28.47
26-03-2013,27.57
27-03-2013,27.81
28-03-2013,27.03
29-03-2013,30.06
30-03-2013,30.1
31-03-2013,29.37
01-04-2013,29.5
02-04-2013,30.5
03-04-2013,32.22
04-04-2013,31.42
05-04-2013,29.79
06-04-2013,28.81
07-04-2013,29.6
08-04-2013,31.65
09-04-2013,32.51
10-04-2013,33.41
11-04-2013,33.81
12-04-2013,35.21
13-04-2013,34.39
14-04-2013,34.4
15-04-2013,34.18
16-04-2013,34.65
17-04-2013,32.47
18-04-2013,33.79
19-04-2013,33.87
20-04-2013,27.13
21-04-2013,23.36
22-04-2013,25.24
23-04-2013,28.89
24-04-2013,30.04
25-04-2013,31.11
26-04-2013,32.15
27-04-2013,33.12
28-04-2013,32.61
29-04-2013,33.15
30-04-2013,33.94
01-05-2013,35.12
02-05-2013,34.71
03-05-2013,33.28
04-05-2013,34.14
05-05-2013,34.76
06-05-2013,35.17
07-05-2013,34.7
08-05-2013,34.34
09-05-2013,34.92
10-05-2013,35.32
11-05-2013,35.58
12-05-2013,35.04
13-05-2013,33.62
14-05-2013,34.78
15-05-2013,36.21
16-05-2013,36.05
17-05-2013,36.33
18-05-2013,34.66
19-05-2013,34.49
20-05-2013,33.52
21-05-2013,32.73
22-05-2013,34.36
23-05-2013,35.1
24-05-2013,35.11
25-05-2013,35.96
26-05-2013,35.46
27-05-2013,34.12
28-05-2013,35.51
29-05-2013,36.34
30-05-2013,30.51
31-05-2013,27.48
01-06-2013,30.25
02-06-2013,31.76
03-06-2013,34.98
04-06-2013,36.29
05-06-2013,36.39
06-06-2013,35.35
07-06-2013,33.48
08-06-2013,34.22
09-06-2013,35.43
10-06-2013,36.58
11-06-2013,36.21
12-06-2013,36.42
13-06-2013,35.44
14-06-2013,34.02
15-06-2013,30.84
16-06-2013,31.44
17-06-2013,31.53
18-06-2013,33.69
19-06-2013,32.9
20-06-2013,33.98
21-06-2013,35.55
22-06-2013,34.32
23-06-2013,35.66
24-06-2013,33.88
25-06-2013,32.24
26-06-2013,31.23
27-06-2013,30.33
28-06-2013,31.12
29-06-2013,29.4
30-06-2013,30.27
01-07-2013,30.9
02-07-2013,30.9
03-07-2013,30.82
04-07-2013,31.94
05-07-2013,29.96
06-07-2013,30.34
07-07-2013,31.4
08-07-2013,31.76
09-07-2013,30.7
10-07-2013,29.84
11-07-2013,28.49
12-07-2013,29.54
13-07-2013,29.76
14-07-2013,29.98
15-07-2013,30.69
16-07-2013,30.92
17-07-2013,30.89
18-07-2013,31.86
19-07-2013,30.47
20-07-2013,28.71
21-07-2013,30.82
22-07-2013,30.83
23-07-2013,31.36
24-07-2013,30.58
25-07-2013,31.75
26-07-2013,31.79
27-07-2013,29.55
28-07-2013,30.43
29-07-2013,32.49
30-07-2013,31.72
31-07-2013,30.35
01-08-2013,29.96
02-08-2013,30.51
03-08-2013,31.9
04-08-2013,32.59
05-08-2013,31.66
06-08-2013,30.02
07-08-2013,30.83
08-08-2013,30.71
09-08-2013,28.62
10-08-2013,30.01
11-08-2013,30.82
12-08-2013,29.62
13-08-2013,29.49
14-08-2013,30.42
15-08-2013,30.03
16-08-2013,28.94
17-08-2013,28.35
18-08-2013,29.12
19-08-2013,29.34
20-08-2013,27.73
21-08-2013,27.48
22-08-2013,27.11
23-08-2013,28.95
24-08-2013,29.74
25-08-2013,29.76
26-08-2013,28.32
27-08-2013,27.13
28-08-2013,27.9
29-08-2013,27.23
30-08-2013,29.12
31-08-2013,29.25
01-09-2013,28.65
02-09-2013,28.38
03-09-2013,28.02
04-09-2013,27.76
05-09-2013,27.95
06-09-2013,28.16
07-09-2013,27.68
08-09-2013,28.39
09-09-2013,28.37
10-09-2013,28.25
11-09-2013,28.3
12-09-2013,28.33
13-09-2013,28.23
14-09-2013,27.51
15-09-2013,27.25
16-09-2013,27.3
17-09-2013,27.3
18-09-2013,27.58
19-09-2013,27.81
20-09-2013,27.29
21-09-2013,27.84
22-09-2013,28.69
23-09-2013,28.9
24-09-2013,29.2
25-09-2013,28.7
26-09-2013,28.43
27-09-2013,28.26
28-09-2013,27.99
29-09-2013,26.92
30-09-2013,25.93
01-10-2013,26.1
02-10-2013,25.53
03-10-2013,26.46
04-10-2013,25.09
05-10-2013,24.51
06-10-2013,26.36
07-10-2013,24.83
08-10-2013,25.97
09-10-2013,25.91
10-10-2013,24.91
11-10-2013,25.76
12-10-2013,26.24
13-10-2013,24.69
14-10-2013,22.79
15-10-2013,24.28
16-10-2013,25.65
17-10-2013,25.51
18-10-2013,25.71
19-10-2013,25.29
20-10-2013,25.07
21-10-2013,24.03
22-10-2013,23.19
23-10-2013,22.12
24-10-2013,22.44
25-10-2013,23.41
26-10-2013,23.4
27-10-2013,23.38
28-10-2013,22.33
29-10-2013,20.69
30-10-2013,20.62
31-10-2013,21.37
01-11-2013,21.5
02-11-2013,22.04
03-11-2013,21.9
04-11-2013,19.81
05-11-2013,18.76
06-11-2013,19.47
07-11-2013,20.03
08-11-2013,20.36
09-11-2013,20.43
10-11-2013,19.88
11-11-2013,17.92
12-11-2013,17.77
13-11-2013,18
14-11-2013,18.08
15-11-2013,18.98
16-11-2013,19.15
17-11-2013,18.75
18-11-2013,17.9
19-11-2013,16.98
20-11-2013,16.16
21-11-2013,16.48
22-11-2013,17.02
23-11-2013,17.01
24-11-2013,16.92
25-11-2013,16.45
26-11-2013,16.96
27-11-2013,17.83
28-11-2013,19.36
29-11-2013,19.45
30-11-2013,18.01
01-12-2013,16.34
02-12-2013,16.84
03-12-2013,17.36
04-12-2013,17.11
05-12-2013,16.86
06-12-2013,16.47
07-12-2013,16.75
08-12-2013,17.17
09-12-2013,16.87
10-12-2013,17.01
11-12-2013,15.56
12-12-2013,14.8
13-12-2013,14.66
14-12-2013,14.98
15-12-2013,15.19
16-12-2013,14.78
17-12-2013,14.86
18-12-2013,15.13
19-12-2013,15.43
20-12-2013,16.19
21-12-2013,16.01
22-12-2013,16.4
23-12-2013,17.31
24-12-2013,15.11
25-12-2013,13.33
26-12-2013,12.25
27-12-2013,13.7
28-12-2013,14.09
29-12-2013,15.01
30-12-2013,13.16
31-12-2013,13.58
01-01-2014,16.22
02-01-2014,15.6
03-01-2014,12.01
04-01-2014,11.93
05-01-2014,12.24
06-01-2014,14.91
07-01-2014,12.5
08-01-2014,11.24
09-01-2014,11.63
10-01-2014,14.76
11-01-2014,13.65
12-01-2014,14.32
13-01-2014,14.46
14-01-2014,13.95
15-01-2014,13.83
16-01-2014,14.43
17-01-2014,14.83
18-01-2014,14.3
19-01-2014,16.12
20-01-2014,15.71
21-01-2014,16.96
22-01-2014,17.55
23-01-2014,18.19
24-01-2014,18.2
25-01-2014,17.53
26-01-2014,15.3
27-01-2014,14.56
28-01-2014,14.64
29-01-2014,16.62
30-01-2014,15.8
31-01-2014,15.23
01-02-2014,15.04
02-02-2014,15.68
03-02-2014,15.92
04-02-2014,17.01
05-02-2014,18.29
06-02-2014,18.8
07-02-2014,19.73
08-02-2014,20.9
09-02-2014,19.37
10-02-2014,16.49
11-02-2014,16
12-02-2014,16.17
13-02-2014,16.16
14-02-2014,14.67
15-02-2014,17.4
16-02-2014,15.91
17-02-2014,16.09
18-02-2014,15.58
19-02-2014,15.92
20-02-2014,16.76
21-02-2014,18.25
22-02-2014,20.12
23-02-2014,20.72
24-02-2014,20.5
25-02-2014,20.13
26-02-2014,18.4
27-02-2014,18.62
28-02-2014,17.8
01-03-2014,20.44
02-03-2014,21.64
03-03-2014,21.07
04-03-2014,18.9
05-03-2014,19.8
06-03-2014,20.91
07-03-2014,20.8
08-03-2014,20.09
09-03-2014,21.1
10-03-2014,20.72
11-03-2014,22.38
12-03-2014,24.15
13-03-2014,25.09
14-03-2014,23.44
15-03-2014,22.63
16-03-2014,24.06
17-03-2014,25.76
18-03-2014,27.25
19-03-2014,26.8
20-03-2014,24.23
21-03-2014,24.77
22-03-2014,25.62
23-03-2014,25.73
24-03-2014,25.96
25-03-2014,27.12
26-03-2014,28.13
27-03-2014,30.14
28-03-2014,30.54
29-03-2014,30.8
30-03-2014,30.69
31-03-2014,27.12
01-04-2014,27.08
02-04-2014,27.91
03-04-2014,29.68
04-04-2014,30.18
05-04-2014,30.32
06-04-2014,31.15
07-04-2014,31.89
08-04-2014,32.87
09-04-2014,30.53
10-04-2014,29.19
11-04-2014,29.31
12-04-2014,30.51
13-04-2014,31.55
14-04-2014,33.02
15-04-2014,32.98
16-04-2014,34.38
17-04-2014,33.8
18-04-2014,34.26
19-04-2014,35.68
20-04-2014,33.38
21-04-2014,33.08
22-04-2014,33.64
23-04-2014,34.09
24-04-2014,35.3
25-04-2014,35.69
26-04-2014,36.66
27-04-2014,36.58
28-04-2014,35.86
29-04-2014,35.98
30-04-2014,36.38
01-05-2014,37.73
02-05-2014,33.65
03-05-2014,35.23
04-05-2014,34.9
05-05-2014,34.3
06-05-2014,32.26
07-05-2014,34.81
08-05-2014,34.26
09-05-2014,35.47
10-05-2014,35.69
11-05-2014,36.59
12-05-2014,36.62
13-05-2014,36.3
14-05-2014,36.96
15-05-2014,36.15
16-05-2014,36.36
17-05-2014,37.33
18-05-2014,37.69
19-05-2014,38.86
20-05-2014,38.2
21-05-2014,38.22
22-05-2014,38.71
23-05-2014,39.41
24-05-2014,39.09
25-05-2014,38.03
26-05-2014,30.72
27-05-2014,28.15
28-05-2014,33.3
29-05-2014,35.69
30-05-2014,35.94
31-05-2014,33.8
01-06-2014,35.72
02-06-2014,37.26
03-06-2014,37.59
04-06-2014,37.9
05-06-2014,38.44
06-06-2014,38.88
07-06-2014,37.91
08-06-2014,38.26
09-06-2014,37.98
10-06-2014,35.24
11-06-2014,37.58
12-06-2014,36.2
13-06-2014,37.06
14-06-2014,37.62
15-06-2014,38.19
16-06-2014,38.02
17-06-2014,33.8
18-06-2014,36.49
19-06-2014,35.08
20-06-2014,35.77
21-06-2014,34.27
22-06-2014,34.94
23-06-2014,35.59
24-06-2014,36.89
25-06-2014,36.69
26-06-2014,36.94
27-06-2014,37.78
28-06-2014,36.5
29-06-2014,35.34
30-06-2014,34.28
01-07-2014,33.72
02-07-2014,31.9
03-07-2014,32.89
04-07-2014,30.15
05-07-2014,28.9
06-07-2014,29.54
07-07-2014,30.9
08-07-2014,32.1
09-07-2014,32.57
10-07-2014,31.85
11-07-2014,30.14
12-07-2014,31.51
13-07-2014,31.06
14-07-2014,31.01
15-07-2014,29.13
16-07-2014,29.35
17-07-2014,30.54
18-07-2014,29.25
19-07-2014,30.44
20-07-2014,31.57
21-07-2014,29.43
22-07-2014,29.99
23-07-2014,29.27
24-07-2014,29.67
25-07-2014,30.68
26-07-2014,30.53
27-07-2014,29.99
28-07-2014,29.51
29-07-2014,30.99
30-07-2014,30.69
31-07-2014,31.36
01-08-2014,30.55
02-08-2014,31.69
03-08-2014,31.63
04-08-2014,30.95
05-08-2014,30.08
06-08-2014,31.06
07-08-2014,31.62
08-08-2014,30.86
09-08-2014,31.05
10-08-2014,31.63
11-08-2014,31.32
12-08-2014,31.17
13-08-2014,29.26
14-08-2014,28.47
15-08-2014,29.09
16-08-2014,28.26
17-08-2014,28.56
18-08-2014,28.93
19-08-2014,29.02
20-08-2014,29.38
21-08-2014,28.48
22-08-2014,29.33
23-08-2014,29.48
24-08-2014,29.02
25-08-2014,29.44
26-08-2014,29.55
27-08-2014,29.38
28-08-2014,27.65
29-08-2014,27.93
30-08-2014,28.59
31-08-2014,27.82
01-09-2014,26.18
02-09-2014,27.3
03-09-2014,28.15
04-09-2014,28.94
05-09-2014,29.16
06-09-2014,28.86
07-09-2014,28.51
08-09-2014,27.97
09-09-2014,27.62
10-09-2014,26.87
11-09-2014,26.95
12-09-2014,27.54
13-09-2014,26.9
14-09-2014,25.89
15-09-2014,25.83
16-09-2014,27.06
17-09-2014,28.9
18-09-2014,28.88
19-09-2014,29.38
20-09-2014,27.53
21-09-2014,26.76
22-09-2014,27.04
23-09-2014,26.51
24-09-2014,27.48
25-09-2014,27
26-09-2014,25.62
27-09-2014,25.76
28-09-2014,26.36
29-09-2014,26.55
30-09-2014,26.61
01-10-2014,26.59
02-10-2014,26.27
03-10-2014,26.33
04-10-2014,26.65
05-10-2014,27.15
06-10-2014,27.31
07-10-2014,27.03
08-10-2014,26.8
09-10-2014,26.45
10-10-2014,26.33
11-10-2014,25.98
12-10-2014,25.66
13-10-2014,24.59
14-10-2014,24.61
15-10-2014,25.11
16-10-2014,23.57
17-10-2014,22.51
18-10-2014,21.16
19-10-2014,20.13
20-10-2014,20.48
21-10-2014,22.14
22-10-2014,22.93
23-10-2014,22.46
24-10-2014,22.91
25-10-2014,22.14
26-10-2014,22.58
27-10-2014,22.34
28-10-2014,21.28
29-10-2014,21.01
30-10-2014,21.58
31-10-2014,21.8
01-11-2014,21.69
02-11-2014,20.52
03-11-2014,19.81
04-11-2014,19.87
05-11-2014,20.62
06-11-2014,21.2
07-11-2014,21.23
08-11-2014,22.5
09-11-2014,21.75
10-11-2014,21.4
11-11-2014,21
12-11-2014,19.58
13-11-2014,17.84
14-11-2014,18.36
15-11-2014,17.51
16-11-2014,18.01
17-11-2014,17.19
18-11-2014,17.31
19-11-2014,17.7
20-11-2014,16.11
21-11-2014,16.08
22-11-2014,15.62
23-11-2014,15.74
24-11-2014,15.64
25-11-2014,15.51
26-11-2014,14.96
27-11-2014,15.54
28-11-2014,15.43
29-11-2014,15.26
30-11-2014,16.08
01-12-2014,16.53
02-12-2014,16.15
03-12-2014,15.82
04-12-2014,16.19
05-12-2014,16.63
06-12-2014,15.68
07-12-2014,14.32
08-12-2014,14.5
09-12-2014,15.44
10-12-2014,13.92
11-12-2014,11.33
12-12-2014,11.74
13-12-2014,13.25
14-12-2014,16.83
15-12-2014,17.6
16-12-2014,15.97
17-12-2014,13.95
18-12-2014,12.48
19-12-2014,12.54
20-12-2014,12.69
21-12-2014,12.37
22-12-2014,11.89
23-12-2014,12.01
24-12-2014,11.62
25-12-2014,11.69
26-12-2014,11.59
27-12-2014,11.08
28-12-2014,12.05
29-12-2014,13.03
30-12-2014,13.51
31-12-2014,16.03
01-01-2015,18.05
02-01-2015,19.44
03-01-2015,20.58
04-01-2015,19.69
05-01-2015,15.37
06-01-2015,12.95
07-01-2015,13.48
08-01-2015,14.34
09-01-2015,13.63
10-01-2015,11.56
11-01-2015,11.8
12-01-2015,11.95
13-01-2015,13.16
14-01-2015,14.32
15-01-2015,14.88
16-01-2015,14.92
17-01-2015,14.16
18-01-2015,13.76
19-01-2015,13.02
20-01-2015,12.37
21-01-2015,12.76
22-01-2015,13.8
23-01-2015,17.26
24-01-2015,17.24
25-01-2015,16.33
26-01-2015,16.35
27-01-2015,18.1
28-01-2015,17.9
29-01-2015,16.23
30-01-2015,14.46
31-01-2015,13.44
01-02-2015,14.12
02-02-2015,15.69
03-02-2015,17.48
04-02-2015,18.98
05-02-2015,16.66
06-02-2015,16.25
07-02-2015,16.37
08-02-2015,18.48
09-02-2015,18.54
10-02-2015,18.1
11-02-2015,17.18
12-02-2015,18.16
13-02-2015,18.05
14-02-2015,17.73
15-02-2015,18.7
16-02-2015,19.31
17-02-2015,20.72
18-02-2015,22.22
19-02-2015,22.77
20-02-2015,21.7
21-02-2015,22.6
22-02-2015,22.87
23-02-2015,23.07
24-02-2015,23.9
25-02-2015,23.23
26-02-2015,23.64
27-02-2015,24.56
28-02-2015,25.66
01-03-2015,23.32
02-03-2015,21.01
03-03-2015,21.3
04-03-2015,22.08
05-03-2015,20.3
06-03-2015,20.87
07-03-2015,21.97
08-03-2015,23.02
09-03-2015,24.92
10-03-2015,24.75
11-03-2015,22.15
12-03-2015,23.28
13-03-2015,24.93
14-03-2015,25.81
15-03-2015,26.53
16-03-2015,25.48
17-03-2015,26.49
18-03-2015,25.63
19-03-2015,24.71
20-03-2015,25.65
21-03-2015,26.49
22-03-2015,27.71
23-03-2015,27.81
24-03-2015,28.78
25-03-2015,30.02
26-03-2015,30.47
27-03-2015,28.94
28-03-2015,29.74
29-03-2015,30.8
30-03-2015,25.73
31-03-2015,27.32
01-04-2015,29.25
02-04-2015,30.05
03-04-2015,31.03
04-04-2015,30.35
05-04-2015,29.01
06-04-2015,30.25
07-04-2015,30.64
08-04-2015,30.53
09-04-2015,29.15
10-04-2015,29.54
11-04-2015,30.58
12-04-2015,29.1
13-04-2015,28.54
14-04-2015,27.67
15-04-2015,30.84
16-04-2015,31.71
17-04-2015,30.98
18-04-2015,31.38
19-04-2015,32.85
20-04-2015,33.5
21-04-2015,33.73
22-04-2015,33.35
23-04-2015,32.81
24-04-2015,32.68
25-04-2015,28.49
26-04-2015,29.55
27-04-2015,31.9
28-04-2015,31.99
29-04-2015,30.48
30-04-2015,32.42
01-05-2015,34.03
02-05-2015,34.59
03-05-2015,33.55
04-05-2015,33.08
05-05-2015,34.06
06-05-2015,34.9
07-05-2015,35.15
08-05-2015,36.08
09-05-2015,37.1
10-05-2015,37.59
11-05-2015,36.64
12-05-2015,33.99
13-05-2015,34.23
14-05-2015,35.9
15-05-2015,34.39
16-05-2015,35.12
17-05-2015,35.78
18-05-2015,37.11
19-05-2015,37.6
20-05-2015,36.73
21-05-2015,36.19
22-05-2015,36.53
23-05-2015,37.34
24-05-2015,37.79
25-05-2015,37.75
26-05-2015,39.01
27-05-2015,38.63
28-05-2015,38.68
29-05-2015,40.32
30-05-2015,39.65
31-05-2015,39.8
01-06-2015,40.02
02-06-2015,39.61
03-06-2015,40.37
04-06-2015,38.08
05-06-2015,37.17
06-06-2015,38.87
07-06-2015,39.98
08-06-2015,40.16
09-06-2015,40.98
10-06-2015,40.1
11-06-2015,40.1
12-06-2015,40.68
13-06-2015,38.29
14-06-2015,37.12
15-06-2015,37.42
16-06-2015,37.57
17-06-2015,39.63
18-06-2015,39.44
19-06-2015,36.51
20-06-2015,35.76
21-06-2015,35.26
22-06-2015,34.41
23-06-2015,35.23
24-06-2015,36.02
25-06-2015,35.33
26-06-2015,35.4
27-06-2015,30.84
28-06-2015,29.38
29-06-2015,32.89
30-06-2015,36.08
01-07-2015,34.19
02-07-2015,34.76
03-07-2015,34.44
04-07-2015,35.75
05-07-2015,34.47
06-07-2015,31.29
07-07-2015,30.4
08-07-2015,30.54
09-07-2015,31.12
10-07-2015,28.48
11-07-2015,29.33
12-07-2015,31.9
13-07-2015,32.51
14-07-2015,32.19
15-07-2015,31.03
16-07-2015,28.83
17-07-2015,29.32
18-07-2015,30.23
19-07-2015,30.59
20-07-2015,29.69
21-07-2015,30.27
22-07-2015,29.01
23-07-2015,28.44
24-07-2015,28.58
25-07-2015,28.75
26-07-2015,31.08
27-07-2015,29.53
28-07-2015,30.33
29-07-2015,29.95
30-07-2015,30.26
31-07-2015,30
01-08-2015,29.8
02-08-2015,29.08
03-08-2015,30.01
04-08-2015,30.83
05-08-2015,30.44
06-08-2015,30.71
07-08-2015,31.74
08-08-2015,30.33
09-08-2015,32.15
10-08-2015,31.76
11-08-2015,30.87
12-08-2015,30.62
13-08-2015,30.48
14-08-2015,30.69
15-08-2015,30.01
16-08-2015,29.4
17-08-2015,28.45
18-08-2015,28.97
19-08-2015,28.41
20-08-2015,28.23
21-08-2015,28.41
22-08-2015,28.49
23-08-2015,29.08
24-08-2015,28.8
25-08-2015,28.89
26-08-2015,28.78
27-08-2015,29.47
28-08-2015,29.19
29-08-2015,29.76
30-08-2015,29.22
31-08-2015,28.77
01-09-2015,28.26
02-09-2015,27.93
03-09-2015,28.08
04-09-2015,28.11
05-09-2015,27.68
06-09-2015,27.32
07-09-2015,27.19
08-09-2015,27.15
09-09-2015,28.02
10-09-2015,29.04
11-09-2015,28.3
12-09-2015,27.39
13-09-2015,28.15
14-09-2015,29.76
15-09-2015,28.05
16-09-2015,28.02
17-09-2015,27.54
18-09-2015,28.93
19-09-2015,29.98
20-09-2015,27.58
21-09-2015,27.13
22-09-2015,27.78
23-09-2015,27.62
24-09-2015,26.22
25-09-2015,23.9
26-09-2015,24.51
27-09-2015,26.05
28-09-2015,26.87
29-09-2015,27.44
30-09-2015,27.61
01-10-2015,27.8
02-10-2015,27.58
03-10-2015,25.81
04-10-2015,25.55
05-10-2015,25.76
06-10-2015,25.65
07-10-2015,26.42
08-10-2015,27.33
09-10-2015,26.53
10-10-2015,26.35
11-10-2015,25.1
12-10-2015,24.96
13-10-2015,26.68
14-10-2015,26.51
15-10-2015,26.56
16-10-2015,26.14
17-10-2015,25.78
18-10-2015,26.02
19-10-2015,26.2
20-10-2015,26.34
21-10-2015,25.81
22-10-2015,24.9
23-10-2015,22.82
24-10-2015,22.94
25-10-2015,23.75
26-10-2015,24.23
27-10-2015,23.39
28-10-2015,23.68
29-10-2015,22.74
30-10-2015,22.05
31-10-2015,23.17
01-11-2015,24.5
02-11-2015,24.76
03-11-2015,23.98
04-11-2015,22.9
05-11-2015,22.65
06-11-2015,23.21
07-11-2015,22.87
08-11-2015,22.45
09-11-2015,22.55
10-11-2015,22.66
11-11-2015,22.58
12-11-2015,22.28
13-11-2015,22.1
14-11-2015,23.05
15-11-2015,22.72
16-11-2015,22.38
17-11-2015,22.35
18-11-2015,21.65
19-11-2015,20.52
20-11-2015,20.47
21-11-2015,20.27
22-11-2015,20.3
23-11-2015,21.57
24-11-2015,20.51
25-11-2015,20.42
26-11-2015,20.45
27-11-2015,20.86
28-11-2015,21.03
29-11-2015,22.93
30-11-2015,22.89
01-12-2015,22.05
02-12-2015,21.75
03-12-2015,21.58
04-12-2015,19.7
05-12-2015,19.37
06-12-2015,19.51
07-12-2015,19.69
08-12-2015,19.39
09-12-2015,17.89
10-12-2015,17.94
11-12-2015,18.84
12-12-2015,20.41
13-12-2015,17.4
14-12-2015,15.33
15-12-2015,14.78
16-12-2015,14.75
17-12-2015,14.38
18-12-2015,13.84
19-12-2015,13.54
20-12-2015,13.19
21-12-2015,13.16
22-12-2015,13.43
23-12-2015,13.89
24-12-2015,13.45
25-12-2015,13.33
26-12-2015,12.57
27-12-2015,13.34
28-12-2015,13.88
29-12-2015,15.01
30-12-2015,16.01
31-12-2015,16.33
01-01-2016,15.38
02-01-2016,14.55
03-01-2016,14.42
04-01-2016,14.78
05-01-2016,15.18
06-01-2016,15.37
07-01-2016,16.61
08-01-2016,16.93
09-01-2016,16.58
10-01-2016,15.26
